ID,text,label
TXT03772,"@WmPoHq3v0Ohux+QuA2OJwwP3oAKDl4QGBt3tXlGEVTk= @QYJPfFzH5PNDcgtzSKtisz55/bh1I5v3A/5nEBHIoWg= Padahal pas Ganjar dan Anies seenak jidat memberi nilai Prabowo mereka punya 1001 alasan, knp kita juga ga blh punya 1001 alasan. Jd makin semangat tenggelamkan ge",Demografi
TXT03773,"RT Hadir di HUT ke 51 PDIP, dalam pidatonya Pak Ganjar menyampaikan situasi politik, ada keluhan, perasaan dan harapan warga yang dia temui saat kampanye Pilpres. 2024. Ganjar Hapuskan Hutang https://t.co/k8AYDftr7x [RE Urrangawak]",Politik
TXT03774,RT Strategi Ganjar-Mahfud Atasi Krisis Pangan Tanpa Babat Hutan Seperti Food Estate https://t.co/2wXTsylRjo [RE tvOneNews],Politik
TXT03775,"@Nq5KMg1AKLebw0oruN0/6zKaEEHhQ56rsIPG08WIuao= Setelah prabowo memutus hubungan dengan gerombolan2 gak jelas itu (UAS, Rizieq dan Bahar bin smith) dengan memilih bergabung dan menjadi anggota tim koalisi Jokowi pastinya masa depan prabowo di pilpres 2024 l",Politik
TXT03776,"Wakil Ketua TPN Ganjar-Mahfud, Tuan Guru Bajang (TGB), menyampaikan bahwa Pak Ganjar Pranowo sudah siap menghadapi debat ketiga yang diselenggarakan oleh KPU. Menurutnya, Pak Ganjar punya perspektif yang kuat dan utuh. MantapÃ°ÂŸÂ‘Â Cc. @IBFjBYx807ayMe23Ja1wppOWI0EuGpP98q2EEAh3lrQ= #GanjarMahfud2024 https://t.co/YMyuOowTAR",Politik
TXT03777,"RT Videotron yang Dipasang K-Popers untuk Mendukung pak Anies Diturunkan, Anies Deserve Better Ã°ÂŸÂ‘ÂÃ°ÂŸÂ˜ÂŠÃ°ÂŸÂ’Â¯ https://t.co/dMzTlcgeev [RE marlina_idha]",Politik
TXT03778,"Menurut Budiman, Indonesia memiliki potensi besar untuk menjadi negara berpengaruh di kawasan Indo-Pasifik, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
TXT03779,"Program Duo Bapak Bangsa Ganjar Pranowo Prof Mahfud yakin, setiap desa punya potensi besar untuk maju dalam ekonomi.R23""z06 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/dOYkhyqDdh",Ekonomi
TXT03780,"RT Apa sih rencana pak Anies untuk kamu Difabel / Disabilitas Simak sampai habis Vidio ini ... Aksesibilitas untuk penyandang Disabilitas ... Desak ANIES Jogjakarta , Selasa 23 Januari 2024 https://t.co/tGUv6iHAcw [RE Yurissa_Samosir]",Sosial Budaya
TXT03781,"RT Ganjar Pranowo melihat Indonesia bukan hanya sebagai negara dengan keberagaman budaya, alam yang memukau, dan potensi ekonomi yang besar, tetapi juga sebagai panggung besar bagi kolaborasi, inklusi, dan kemajuan bersama. Dalam pandangannya yang hangat dan inklusif, ia menyaksikan Indonesia sebagai ladang yang subur bagi kesempatan, pertumbuhan, dan solidaritas. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #GanjarMahfud #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan]",Ideologi
TXT03782,"RT Point 1 Kasus SARA di Jakarta terjadi karena ulah ahok... sebagai mayoritas, ummat Islam gak pernah memusuhi ummat agama lain... Point 2 Apa hak anda menilai agama lain radikal...? Point 3 Berbagai tokoh agama memberikan apresiasi kepada Gubernur DKI Jakarta Anies Baswedan... bukti gak ada diskriminasi... Point 4 Mengucapkan Selamat Natal haram hukumnya dalam agama Islam... makanya ummat Islam selalu mengucapkan selamat merayakan Hari Natal... Point 5 Apa yang dimaksudkan dengan kelompok2 yang menakutkan...? kerusuhan 1998 bukan disebabkan oleh ormas Islam...! Kesimpulan : Melihat tuntutan2 yang anda ajukan, saya menyimpulkan anda adalah orang yang intoleran & gak bisa menerima perbedaan... [RE ferizandra]",Sosial Budaya
TXT03783,"Investor, bersiaplah! Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD MD sedang merancang regulasi hukum yang lebih straightforward untuk mendukung pertumbuhan investasi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Ekonomi
TXT03784,"@CiQeLXVMRONxJRz1lYxdyW1SBYo2ECpdNdV8qCDyNeY= Iya jawabannya anies abu2, emg sengaja di desain keliatan sangar padahal mah normatif alias textbook, gw yakin dia ga mau tegas menolak organisasi itu krn dia butuh suara2 dr org2 kaum tsb sih",Politik
TXT03785,"RT Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro menyampaikan dalam konteks relasi global, Indonesia tidak boleh hanya maju, tetapi harus unggul dibandingkan negara-negara lain. Ã¢Â€ÂœKeunggulan itu bisa tercapai apabila kita konsisten dan serius dalam mencapai Indonesia Emas 2045 dengan memanfaatkan momentum bonus demografi,Ã¢Â€Â kata Aryo. Menurut Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro seluruh logika itu harus didasarkan pada kepastian dan penegakan hukum yang tegas. Rekrutmen dan penempatan duta besar harus berdasarkan kapabilitas, agar hubungan Indonesia dengan negara-negara lain semakin produktif, juga memberikan rasa perlindungan bagi para diaspora. Menurut Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro, kebijakan pro kesejahteraan aparat penegak hukum juga harus ditingkatkan. Maka Ganjar-Mahfud menyiapkan beasiswa khusus untuk anak-anak polisi dan tentara. Untuk meringankan beban pendidikan agar para prajurit dan polisi kita dapat fokus bertugas sesuai tupoksinya. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #Nomor3Pilihanku #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan]",Sosial Budaya
TXT03786,"RT Video call dengan Capres 02 Prabowo Subianto, PMI bernama Wilfrida Soik kenangan dibebaskan dari tuntutan hukuman mati. Luar biasa #PrabowoSelamatkanWilfrida https://t.co/n1EHj8o4NL [RE anlyelir]",Politik
TXT03787,"@znzEaDr3jsH6Ke98I+ti8ONlJh/7OWoKOZs4QexiR2U= Benar sekali, OPTimis PBOWOGBRan mampu mengelola ekonomi dengan baik, betul2 keputusan terbaik masyarakat bagi future bangsa. @dVuxvJFMB8DI44qpfLliIPSf8xNPfo8BvYRYWFbwQpg= @KMZh65BPa+31momFRj5HOQkKpNApZvqx2KwX",Ekonomi
TXT03788,RT Janji Prabowo Pada Suku Dayak Akan Membangun SMA Taruna Nusantara di Kalimantan - Bingkai Nasional - Bingkai Nasional https://t.co/RjudH82r75 [RE zezoaymazitng],Politik
TXT03789,Pak Ganjar Pranowo pahlawan petani tembakau!Dukung capres yang peduli agar hasil panen tembakau makin melimpah. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/9rcAmNPWMR,Ideologi
TXT03790,"RT Beberapa isu basi terkait @hs5jZceksZrPM0NiWtKnsbSbZ1XyaZtU4OHkKgrcDk8= / @wEOWbjbQXX93e2r1/7iXQ1mV/pxGE9yrnUdgURpW0Y0= dan fakta sebenarnya bisa dilihat di https://t.co/3aR3K0Plf4. Beberapa diantaranya: Ã¢Â€Â¢ Anies akan mengganti Pancasila dengan sistem Khilafah: https://t.co/jfzZ6vpU11 Ã¢Â€Â¢ Terkait toleransi berbagai penganut agamaÃ¢Â€Â”Anies blunder soal data rumah ibadah di Jakarta: https://t.co/nGdOmaVOEO Ã¢Â€Â¢ Anies mengkhianati Prabowo untuk jadi Capres: https://t.co/ioe8x09UpZ Saat kebenaran dan fakta atas suatu hal telah jelas, tapi tetap disangkalÃ¢Â€Â”entah karena niat jahat, nafsu, atau kepentingan pribadiÃ¢Â€Â¦benar bahwa seringkali yang buta itu bukan mata, tapi hati yang buta. [RE borryshasian]",Ideologi
TXT03791,"Jadi, nih temen-temen, lu udah siap buat Pilpres 2024? Pilih Ganjar Pranowo, yang bawa program kece: disabilitas bisa mandiri dan berprestasi, plus ada program 1 Desa 1 Mobil Akses. Bikin masa depan lebih cerah, kan?#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Ideologi
TXT03792,"RT Menteri Pertahanan Prabowo Subianto @j3/JXFCvsWB8G2w2B/GR5MP1XGU8Qn2hGh39MiZqa6k= bersama Menteri Pertanian Andi Amran Sulaiman memberikan pengarahan pada acara Gerakan Peningkatan Produksi Pangan Nasional, se-Provinsi Jawa Barat, Selasa (30/1). https://t.co/pGDaZWH2sW [RE Kemhan_RI]",Pertahanan dan Keamanan
TXT03793,"Ganjar Pranowo, Capres nomor 3, bawa solusi nyata nih! Kuota pupuk akan naik buat pertanian yang lebih produktif. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/9oZP0NvWSS",Ekonomi
TXT03794,"@vy8oTmDstfCwQNR93+VrDalFfUX5qfQ/6KBP0bXgC64= Beda dgn prabowo soal prestasi, prabroro ternyata ahli genetika pertanian terbukti ketika menanam singkong yg jangung",Ideologi
TXT03795,"Ganjar Pranowo, jauh dari kebiasaan capres lain yang hanya berfokus pada hiburan semata. Ganjar Pranowo Mempunyai Program Kerja Nyata #GanjarMahfudRebound #JNK #GanjarPranowoPilihanUmat https://t.co/BQnTDgX2Jo",Politik
TXT03796,RT komitmen ganjar dan anies untuk normalisasi komisi terhadap artist indonesia bahkan twitter artist dalam kampanyenya bener bener top notch Ã°ÂŸÂ«Â¡ [RE wedfrz],Politik
TXT03797,"RT Seseorang di snap Instagram menulis: ""Kemenangan Prabowo mungkin adalah hukuman bagi orang-orang pintar yang selama ini egois dan tidak mau berbagi ilmunya dengan orang lain. Ini hukuman bagi mereka semua"" [RE legislatweet]",Politik
TXT03798,Capres Ganjar Pranowo punya komitmen tinggi untuk melindungi Konstitusi atau aturan dasar negara kita.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/rJ8UGGw1eS,Ideologi
TXT03799,"RT 1.500 Warga Minang Jabodetabek, Jabar dan Banten Akan Deklarasi Dukung Anies-Muhaimin https://t.co/b806hf19lj [RE kba_news]",Politik
TXT03800,RT Puluhan warga Boyolali menjenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Dengan membawa buket bunga sebagai simbol kesucian dan cinta suara rakyat untuk seluruh relawan Ganjar-Mahfud. @iXbf5+m+4q0DsQGzj+XYhmvlrTIU3UOkOmo/H2k1VgE= #GanjarMahfud2024 https://t.co/ecri0PQMMJ [RE denni_sauya],Sosial Budaya
TXT03801,Gibran juga meminta ibu-ibu yang hadir untuk mengawal program makan siang gratis. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,Politik
TXT03802,RT Calon presiden Anies Baswedan dan Ganjar Pranowo kompak mempertanyakan taring Bawaslu dalam menyelesaikan pelanggaran yang ada. Demi menjaga netralitas ASN diwanti-wanti untuk menjaga marwah Pemilu 2024. #aniesbaswedan #ganjarpranowo #pemilu2024 #pilpres2024 #theelectionchannelmetrotv [RE Metro_TV],Politik
TXT03803,"RT Meanwhile kelompok pendukung pak Prabowo pas kalah di Bawaslu HMM petinggi 212 jg merapat ke 02 semua, gak relevan mau bawa2 2017 terus pdhl Anies hadir jg enggak Ã°ÂŸÂ¥Â² https://t.co/iiTZ5csZiw [RE Yaseeeh]",Politik
TXT03804,RT anies sama ganjar kemarin ngasih kritikan ke wowo. kalau gibran ini pure gak sopan aja sih ke prof mahfud. dibelain gak ini sama pendukungnya? [RE kinderorchestra],Politik
TXT03805,"@OV/GYD5fpwwWGsNbZotCvSSy8vVjbOJg2x7eK8rACDU= Anies dilaporkan ke Bawaslu karena debat... Kalo sedikit2 lapor maka bila Prabowo jadi presiden akan sangat berbahaya baik bagi lawan politiknya, bagi pengkritiknya bagi yg berseberangan dan juga bagi rakyat y",Politik
TXT03806,"RT @EHMt7rT8kSma85iprZj65v17iYkgSEv0VjkrFoW9IPg= Tebet eco park hasil pak anies juga gak sih? Main kesana tuh enak bgt adem bgt rasanya, beberapa temen gua ada yg gak percaya ini tuh masih jakselÃ°ÂŸÂ˜Â¢ https://t.co/sV6ZKF9WZz [RE Elelviaa]",Ideologi
TXT03807,"RT Prabowo - Gibran unggul di semua basis sosio demografi pemilih baik itu Gender, Usia, Etnis, Agama &amp; ormas Islam, pendidikan, Pekerjaan &amp; Pendapatan kecuali Etnis betawi dimana Anies-Imin yg unggul https://t.co/qkI3YS7J6I [RE alextham878]",Demografi
TXT03808,"Ganjar Pranowo sama Mahfud MD itu kayak duo pahlawan kita, deh! Yuk, rame-rame pake hashtag #JNKBersamaGanjarMahfud buat tunjukin dukungan kita. #JNK https://t.co/ZDwlzGFNZx",Politik
TXT03809,RT Pastikan kamu sekeluarga datang ke Tempat Pemungutan Suara (TPS) menangkang Ganjar Pranowo dan Mahfud MD. Coblos Nomor 3 pada 14 Febuari 2024 untuk Indonesia Unggul bersama Ganjar-Mahfud. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #Nomor3Pilihanku #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan],Politik
TXT03810,"Kalau Pak Anies terpilih, tolong adakan acara ""Desak Presiden"" setiap bulan di seluruh Indonesia secara bergantian.",Ideologi
TXT03811,"Menurutnya, TNI harus kuat baik Angkatan Darat, Angkatan Laut maupun Angkatan Udara. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
TXT03812,"RT Saya tidak meramal, tetapi memprediksi, dan mengharapkan ""ABAH ANIES "" akan jadi Abah Nasional. Semoga Allah ridhai fotonya Abah Anies dan Om Imin, sejak 20 Oktober 2024, dipasang di kelas2 &amp; kampus2, utk jadi inspirasi seluruh Anak Muda Indonesia. Amiin https://t.co/ZOSGW4Q8X1 [RE DokterTifa]",Politik
TXT03813,DedynurPalakka mohmahfudmd JANGAN SEMANGAT TERUSÃ‚ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN https://t.co/c929eroJz5,Sosial Budaya
TXT03814,Semangat Ganjar-Mahfud untuk menyerap aspirasi masyarakat adalah contoh konkret penerapan demokrasi yang responsif dan inklusif. @v1JjNigqYMDVwvrCEJybXhshqZmwdUJ9LHFleD9rBAg= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/2YBFBDfDfc,Politik
TXT03815,"RT According to Prabowo, Gaza is opressed because they don't have a sufficient military power. This is such a tone-deaf statement coming from a Minister of Defense. [RE WAPamungkas]",Pertahanan dan Keamanan
TXT03816,"RT anies itu ga pernah ikut aksi 411 sama 212 coba tanya sama yg peci hitam, itu massanya darimana aja. https://t.co/528XWbHeKg [RE hamzizahmiaw14]",Politik
TXT03817,"RT Part yang mengandung bawang Ã°ÂŸÂ¥Âº Soal RUU PRT yang tak kunjung disahkan.. ""Negeri ini tidak cukup diatur pakai regulasi, negeri ini harus diatur dengan panggilan moral"" ~ Anies Baswedan #DesakAnies https://t.co/XXIZRMsHLS [RE Mdy_Asmara1701]",Politik
TXT03818,Para Kiyai berpandangan bahwa pasangan Ganjar-Mahfud merupakan pilihan yang tepat untuk menjawab tantangan Indonesia ke depan #GanjarMahfud2024 #Banten banten https://t.co/CFUqWrzkqN,Politik
TXT03819,"RT Anak Muda Indonesia, the future of this nation is in your hand. It's the time for change. Anies for President..sampaikan yg harus disampaikan kepada teman lainnya karena sudah saatnya adu ide &amp; gagasan...tunjukan karya-karya Pak Anies untuk Perubahan Indonesia lebih baik lagi https://t.co/S9S9Kanr0z [RE Yurissa_Samosir]",Ideologi
TXT03820,@poQGfTLdT7NdIQmVInhA5vF68KCxHH12+lsxqNbjiHI= @y7ZSjLb+ZcVcLHBll1/Vlu+wqcaW8cO+QOPi/asoGa8= @zfeKjCYnhB3kMlXzYmP87kDPr6GkczODpMexG+pnJXg= @I5d6ISkEeQI2Q9lYzXrAUJDIikrWbUf6e0Udlii2eJU= @/BZi/X2XusFVmKosyuJ1isxaA46qKLxW924Q/zhSsNU= @ITpZEbBCwUn+WPaf3SGXblrv,Ekonomi
TXT03821,"RT Wa bingung sama komen2 soal @5Bl5+t4v4lj9LMZBH2f/OWGGHalwYRxfMdgYxhqQTB8= cuma pinter ngomong, trs pendukungnya pd defensif. Itu BKN celaan, tp pujian. Memang Anies pintar ngomong. Lah jika tdk pinter ngomong, gimana caranya artikulsi rencana2, policy &amp; kasih arahan sehingga tereksekusi? Ã°ÂŸÂ˜ [RE elisa_jkt]",Politik
TXT03822,RT Anies Singgung Panen Singkong di Gorontalo Berhasil: Tanpa Perlu Program Food Estate https://t.co/HJyzERsExS #TempoNasional [RE tempodotco],Sumber Daya Alam
TXT03823,RT Anies jelaskan BUMN salah arah tugas negara adalah pembangunan bukan cari untung.. Silahkan rakyat menilai!! https://t.co/Irtpbz8vpm [RE ekowboy2],Politik
TXT03824,"Kami yakin Capres Ganjar Pranowo Mahfud MD adalah pilihan tepat untuk memimpin, bersama JNK yang selalu mendukung perubahan positif. JN19Ax #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/rNr7wP4Ys4",Politik
TXT03825,RT @jCmbkCR8Tu4XzbQRmwCurH1Z42YtsAfABw+wtso/fXQ= Si bowo dan pendukungnya itu selalu bilang anies penghasut pdhl mereka sendiri yg suka ngehasut masyarakat [RE langitbirru_],Politik
TXT03826,"RT Sosialisasi Program Prabowo-Gibran, Relawan Emak-Emak Bagi Makan Siang Gratis - detikNews https://t.co/O31Z1E60bx #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE AzzrielAzaryahu]",Politik
TXT03827,"RT Ketika Cici dari Tionghoa Bertanya ke Pak Anies "" mengapa Banyak gereja yg sudah dapat izin untuk Membangun tidak di Publikasikan oleh pak Anies ???"" https://t.co/w2QdRCYasW [RE Yurissa_Samosir]",Politik
TXT03828,Calon Presiden RI No Urut 3 Ganjar Pranowo menekankan bahwa Konstitusi atau aturan dasar negara adalah panduan hidup kita.#GanjarPranowoPilihanUmat https://t.co/xFdrtRyhxY,Ideologi
TXT03829,"Dalam upaya menekan angka stunting di Indonesia, Capres-cawapres nomor urut tiga, Ganjar-Mahfud, berkomitmen memberikan uang saku kepada kader Posyandu. Semua ini menjadi bagian dari upaya Ganjar-Mahfud untuk mensejahterakan masyarakat Indonesia. https://t.co/59hqEG2xAU",Sosial Budaya
TXT03830,"Emang cuma Prabowo-Gibran yang selalu melanggar. Nomor urut 1 dan 3 gak pernah tuh. Kubu 02 anggap @BLTtuEVBIMRRKIgCn3ES9FUxeOVtADfcfDGad5mnhjs= ini apaan sih? Apa karena dibekingi Jokowi, jadi arogan TKN Prabowo-Gibran?? @dEnyM0sk6LvYk10QJLu/UwmPYmnbqcSd1nUw9Hp+V3Q= @CDaPCIfIVMeQPV0WIBfReUxtLFsVFHzNrE2YSVwAEJE= @pGVpk1QsHgSsRlsH0QFo03nuL6ImTM2Nxs41RmqGApk= @yg7iyOLXv86Xyh0lu0YjM94EEyqM12gr6mropVuuCnc= @nYZlRzb+006jKeXUOL+YqWBoaRqeWW5993M4OaB8fmc= @2mQwBbA66gF8vv8vo/4igNQ0S9tL0VPk8/YCoY6GOZI= @8yuRfc0ab8IXK+J56wkq59/FA8EL+T85TjMkvXT9Ikw= https://t.co/wFB7ukNsVm",Sumber Daya Alam
TXT03831,"RT @6rghwE7BMaF/DcKc0M5zuOxJR1NVKe7oSGhJtqoWu94= Sekali lagi, gw pemilih Prabowo dari 2014 juga 2019 dan gw udah masa bodo dia mau jadi apapun garaÃ‚Â² kelakuan dia sendiri. Tapi nih para penjilat dia emang ngeselin. Dan puncak kekesalan gw ini saat data dan informasi terkait alam kalian pelintir. Cacat otak! [RE ntoniusn]",Politik
TXT03832,Prabowo mengatakan dirinya dan Rizal Ramli saling menghormati pilihan idealisme atau jalan mereka masing-masing. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto,Politik
TXT03833,"RT Mahfud MD bercerita tentang persahabatannya dengan mendiang Pendeta Humprey. Mereka berdua bersama di DIAN, Dialog Antar Iman, sebuah gerakan yang didedikasikan untuk persatuan dan kesatuan Bangsa Indonesia. Ganjar - Mahfud https://t.co/rqaGgWUU1m [RE YRadianto]",Sosial Budaya
TXT03834,PandamPamungkas Ganjar Pranowo mantab pak senantiasa mempertahankan ideologi pancasila selalu. Menuju pak ganjar presiden 2024 #GanjarMerawatPancasila #Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani,Ideologi
TXT03835,RT Anies Resmikan Rusun Polri Anggaran Rp 200 M: Hibah Hasil Pajak Rakyat https://t.co/Ycds7FtFcj ini kerja nyata Abah Anies ya gaizz bukan omon omon doangÃ°ÂŸÂ¤Â“ [RE CutSarina5],Politik
TXT03836,"Calon Presiden RI No Urut 3 Ganjar Pranowo yakin, Konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati semua orang.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/pLiNnKHNfO",Ideologi
TXT03837,"RT Tanggapan serius Ganjar atas tindakan penganiayaan yang menimpa relawan Ganjar-Mahfud di Boyolali, Jawa Tengah. ""Ganjar: Saya Kira Oknum TNI yang Aniaya Mengerti aturan, Kalau Tidak Mengerti Pecat Saja"" @HFjv9UsFmWsJvqeZVRP1PJStTeZaEtujZ1g50wfHfmg= #GanjarMahfud2024 #L3bihbaik https://t.co/FgVMJyU4Cy https://t.co/jkTwMZIEVv [RE denni_sauya]",Pertahanan dan Keamanan
TXT03838,@yqzypyqnGERzS3nusiGHgz99aeOiRERnRXbdwcrAuVg= @QiTf8CaHRwj3BqBrYFw9NtFLOXRnDXZFr1RHx4UXzoI= Anies Baswedan sudah lama sblm aktif di politik malahan sudah melakukan blusukan ke seluruh pelosok wilayah utk memajukan dunia pendidikan di negeri tercinta ini d,Politik
TXT03839,"@31lNFKC9gkuQeDDHGHGhImRhlag8Qvdb6kLg1rJfqE4= Abah Anies emang kandidat yang tepat, setuju banget sama kata-kata Pak JK!",Politik
TXT03840,RT salah satu alasan kenapa gua terangÃ‚Â²an dukung Anies adalah salah satu programnya mengenai pembangunan 40 kota. gua realistis aja sebagai mahasiswa arsitektur yang 1-5 tahun kedepan bakal berenang di pekerjaan ini. Gagasan pembÃ¢Â€Â” [RE terduduki],Politik
TXT03841,"RT Menhan Prabowo Subianto @jv4NQSHK6YLokN/mQC+ev18E/qkNcxrDWxpfswV89UA= mengunjungi @xVRfEBuGeKq70E175nIrs2SGwz3I5jg6zpx4D0/OxZc= , di Jawa Timur, Selasa (23/1), dalam rangka meninjau pembangunan kapal Frigate Merah Putih, serta modernisasi KRI Halasan-630, dan KRI REM-331, bagian dari refurbishment 41 KRI yang sudah berjalan 40 persen. https://t.co/wJkaTDCt99 [RE Kemhan_RI]",Pertahanan dan Keamanan
TXT03842,@2xfbSOYb+qXlDgBPZXUoG24qAcbB22Ho72ApSCykLTA= Ganjar Mahfud punya gagasan gagasan untuk menjadi solusi buat rakyat,Politik
TXT03843,"RT Salahsatu alasan Prabowo keliatan kosong dan ngang ngong bgt di debat taun ini, krn di 2019 yha Jokowi juga sama aja public speaking nya belepotan, meanwhile taun ini kita punya Anies yg terstruktur bgt dan Ganjar yg lugas dan luwes. Wowo kebanting. Ã°ÂŸÂ˜Â‚ [RE ribonk]",Politik
TXT03844,RT Timnas AMIN Minta Polisi Usut Pengancam Bunuh Anies Baswedan https://t.co/WN4aPLCrwL [RE kba_news],Pertahanan dan Keamanan
TXT03845,RT Aktivis 98 Geram! Kampanye Anies 'Dijegal' Dinasti Pak Lurah Tersembunyi Menuju Kursi Presiden https://t.co/BLiv3JQlkb [RE democrazymedia],Politik
TXT03846,RT Kampanye Ganjar Pranowo di Jepara diisi dgn pembacaan Puisi Wiji Thukul. Anak Muda Jepara Minta Ganjar Tuntaskan Pelanggaran HAM Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂÂ» #SahabatGanjar #GanjarPranowo #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #PastiLebihBaik #SatSetLebihBaik https://t.co/afosWGdHGQ [RE tnmuda],Politik
TXT03847,RT Momen Capresku jenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Korban Slamet Andono bercerita kepada @jf6Vml28sOq8mPQWyT+IgGtpqQ5JLCYWO7cSPIMVp/U= dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum TNI. MIRIS! #GanjarMahfud2024 https://t.co/wK9XuBdLBr [RE denni_sauya],Pertahanan dan Keamanan
TXT03848,@aVg+NQ+chm83+Z4973JCWCdmgugwZV4QeP3yvmOH44M= Jelaskan aja kenapa prabowo tunjuk pt tmi untk pengadaan di menham dan pt agrinas di food estate yg mana perusahaan tsb punya dia dan krini2 nya....,Politik
TXT03849,@Xog5lfhQLyTzQq8JPurCGUGnSDOG8yInLk1ZJ24pRyM= Setuju banget sama. Program Ganjar Hapuskan Hutang akan memudahkan para petani dan nelayan,Politik
TXT03850,"Dukungan merata, Ganjar Pranowo Mahfud MD, pemimpin yang siap memimpin Indonesia, Presiden 2024.#GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #Kampanye #Pilpres2024 https://t.co/xgsqZU41Qb",Politik
TXT03851,"Jangan terjebak propaganda! Ganjar pastikan bansos takkan lenyap. KTP sakti, instrumen untuk keadilan yang lebih baik. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/FyXmZ6XmYz",Politik
TXT03852,sthevannys_Ã‚ Ã‚ dan pahami isunya yg penting jgn asal serang ajaÃ°ÂŸÂ˜Â‚Ã‚ Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #DebatCapres https://t.co/xwzEHN4nH3,Politik
TXT03853,RT PDIP Tanggapi Jokowi-Prabowo Makan Malam Berdua - detikBali https://t.co/r4L8hd2Cy8 #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE ChairudinN6548],Politik
TXT03854,Calon Presiden RI No Urut 3 Ganjar Pranowo menegaskan bahwa Konstitusi atau aturan dasar negara harus dihormati oleh semua warga.#GanjarPranowoPilihanUmat https://t.co/mEBJAQ0S1S,Ideologi
TXT03855,"RT Makna Kolaborasi dari Kacamata Anies Baswedan Malam ini, saya ingin menceritakan makna ""kolaborasi"" yang menjadi city branding dari kota @WHuRvS5gmbSL3vfieL9hChoU72Z1/gklw+fn6aaipRU= Bagi pak @FczexqeElI3sLaDDwdlyzUqpbO36KhCS0ra2RfxkUR4= kolaborasi sejatinya bukan konsep asing yang baru dikenal oleh bangsa Indonesia. Sebuah Utas https://t.co/xLOjRgLE2p [RE SamiUsamah]",Sosial Budaya
TXT03856,RT Anies: Ya Allah Sibukkanlah Orang Zalim Agar Dapat Kejahatan dari Orang Zalim Lainnya https://t.co/1VK6BWKu2s [RE OposisiCerdas],Politik
TXT03857,RT NasDem Pertimbangkan Jalur Hukum Usai Beredar Hoaks Rekaman Suara Surya Paloh Marahi Anies https://t.co/OKWYQJhA6c #News [RE liputan6dotcom],Politik
TXT03858,"RT Debat Capres, Drone Emprit Sebut Anies Dapat Sentimen Positif Tertinggi, Prabowo Sentimen Negatif Tertinggi https://t.co/3dzyIyTGUa #TempoNasional [RE tempodotco]",Politik
